ClientID,Category,Sector,Revenue,NumTransactions,AvgTransactionValue,RiskScore,RiskValue_Financial,RiskValue_Operational,RiskValue_Legal,RiskValue_Reputation,RiskValue_Tech,RiskValue_ESG,Probability_Financial,Probability_Operational,Probability_Legal,Probability_Reputation,Probability_Tech,Probability_ESG,TotalRisk,Status,EstimatedProfit
CLI8509,Médio Porte,Consultoria,6809109.512538333,824,8263.482418129046,0.39,2.36789919821587,1.3678991982158697,1.3678991982158697,1.3678991982158697,1.3678991982158697,4.36789919821587,4,2,4,1,5,4,161.328238262622,Rejeitada - Risco Elevado,5196930.5921522565
CLI6369,Pequeno Porte,Consultoria,1175300.0698591727,187,6285.027111546378,0.48,3.3843563664125047,1.0,1.3843563664125047,1.3843563664125047,1.0,1.0,1,5,4,5,2,1,99.1429673893252,Rejeitada - Risco Elevado,816140.158911786
CLI3378,Grande Porte,Transporte,49431307.91439149,4839,10215.190724197455,0.62,2.219937850533771,3.219937850533771,2.219937850533771,2.219937850533771,3.219937850533771,5.0,3,1,3,1,5,1,156.65670607828986,Rejeitada - Risco Elevado,33787281.99796523
CLI1121,Médio Porte,Varejo,10544624.980816318,1773,5947.335014560811,0.21,2.239573770957025,1.239573770957025,1.239573770957025,1.239573770957025,1.239573770957025,1.239573770957025,5,3,3,3,2,2,117.96803282177686,Rejeitada - Risco Elevado,6850109.345601672
CLI2072,Médio Porte,Serviços Financeiros,18624332.24406476,752,24766.399260724414,0.54,3.0588179864618845,2.0588179864618845,2.0588179864618845,2.0588179864618845,2.0588179864618845,5.0,1,4,5,3,2,1,141.4702612012512,Rejeitada - Risco Elevado,14126992.360684419
CLI2412,Grande Porte,Varejo,28686348.03435196,4214,6807.39156012149,0.59,1.5811733010363858,2.5811733010363858,1.5811733010363858,1.5811733010363858,2.5811733010363858,2.5811733010363858,3,5,1,1,5,5,178.3315174808381,Rejeitada - Risco Elevado,22032523.83206515
CLI1605,Pequeno Porte,Saúde,2490036.948343887,177,14068.005357875069,0.24,4.387704593982088,1.3877045939820873,2.3877045939820873,2.3877045939820873,1.3877045939820873,3.3877045939820873,1,4,5,1,1,2,117.77293429308645,Rejeitada - Risco Elevado,1746508.3174175213
CLI1969,Pequeno Porte,Varejo,3619107.092084323,565,6405.499278025351,0.08,4.9630133188141015,1.9630133188141015,2.9630133188141015,2.9630133188141015,1.9630133188141015,5.0,1,3,3,5,4,3,225.52189236054483,Rejeitada - Risco Elevado,2442690.5945277107
CLI7895,Grande Porte,Saúde,21239233.396617707,2632,8069.617551906424,0.25,2.0124431200895296,3.0124431200895296,2.0124431200895296,2.0124431200895296,3.0124431200895296,3.0124431200895296,1,3,4,4,2,2,152.78391656564037,Rejeitada - Risco Elevado,14465278.808467273
CLI4912,Grande Porte,Transporte,24227000.9468553,4333,5591.276470541265,0.46,2.75176733256897,3.75176733256897,2.75176733256897,2.75176733256897,3.75176733256897,1.7517673325689702,2,3,4,3,1,4,182.86487661698303,Rejeitada - Risco Elevado,16875725.135808576
CLI6171,Médio Porte,Manufatura,9834790.87175198,739,13308.242045672505,0.45,2.385666664147748,1.3856666641477482,1.3856666641477482,1.3856666641477482,1.3856666641477482,1.0,4,5,5,4,2,2,141.0103331242631,Rejeitada - Risco Elevado,6997998.478141295
CLI3773,Pequeno Porte,Transporte,3529298.98049617,288,12254.510348945034,0.72,3.7365077904075643,1.0,1.7365077904075643,1.7365077904075643,1.0,1.0,5,4,1,2,2,1,142.98729603548742,Rejeitada - Risco Elevado,2673570.2348377793
CLI8804,Grande Porte,Consultoria,24575399.201792944,4001,6142.314221892763,0.61,2.3611996076117747,3.3611996076117747,2.3611996076117747,2.3611996076117747,3.3611996076117747,2.3611996076117747,5,2,4,4,5,5,264.1199607611775,Rejeitada - Risco Elevado,17706017.81547104
CLI8574,Pequeno Porte,Serviços Financeiros,4087691.6004917184,405,10093.065680226466,0.2,3.5238073521066835,1.0,1.5238073521066835,1.5238073521066835,1.0,3.5238073521066835,2,1,5,3,1,4,131.23798230954756,Rejeitada - Risco Elevado,3021119.2429521433
CLI2612,Grande Porte,Manufatura,40089620.17772355,3556,11273.796450428445,0.78,1.6629706340040449,2.662970634004045,1.6629706340040449,1.6629706340040449,2.662970634004045,1.0,1,5,5,4,3,5,166.73388564829122,Rejeitada - Risco Elevado,27646408.87996023
CLI3459,Grande Porte,Manufatura,53057026.357527025,4070,13036.124412168801,0.81,1.0,2.8341457807717854,1.8341457807717856,2.8341457807717854,2.8341457807717854,4.834145780771785,1,1,4,1,2,5,147.70241435395855,Rejeitada - Risco Elevado,37898384.85425622
CLI3479,Médio Porte,Serviços Financeiros,16437230.695079852,1282,12821.552804274455,0.62,3.96270995515581,2.96270995515581,2.96270995515581,2.96270995515581,2.96270995515581,4.96270995515581,1,4,1,3,5,3,224.46427695059506,Rejeitada - Risco Elevado,11473036.938462064
CLI9099,Grande Porte,Consultoria,20696458.506172806,3486,5937.0219466932895,0.13,1.376721962832874,2.3767219628328737,1.376721962832874,1.376721962832874,2.3767219628328737,1.376721962832874,4,5,1,4,5,5,174.91875235762166,Rejeitada - Risco Elevado,13548823.888170537
CLI8117,Pequeno Porte,Serviços Financeiros,1974689.3237221383,410,4816.315423712533,0.26,4.0587420160365175,1.0587420160365173,2.058742016036517,2.058742016036517,1.0587420160365173,4.0587420160365175,3,4,4,4,5,5,225.7567175715787,Rejeitada - Risco Elevado,1533216.1147479021
CLI8826,Grande Porte,Serviços Financeiros,44997969.988877006,3860,11657.505178465546,0.55,2.3281822428810903,3.3281822428810903,2.3281822428810903,2.3281822428810903,3.3281822428810903,3.3281822428810903,2,2,1,5,1,2,148.37820560134105,Rejeitada - Risco Elevado,32794767.716651794
CLI9859,Grande Porte,Varejo,35394750.840464704,2275,15558.132237566902,0.41,2.367910051380091,3.367910051380091,2.367910051380091,2.367910051380091,3.367910051380091,2.367910051380091,3,2,2,5,2,3,184.12161364798644,Rejeitada - Risco Elevado,26096762.996901937
CLI2079,Grande Porte,Tecnologia,35744617.741223365,4135,8644.40574152923,0.03,2.7567960034657375,3.7567960034657375,2.7567960034657375,2.7567960034657375,3.7567960034657375,4.7567960034657375,5,5,5,4,4,2,329.1931923535052,Rejeitada - Risco Elevado,23369512.414496742
CLI8366,Grande Porte,Saúde,32302666.999205254,4456,7249.252019570299,0.94,3.1609551831713327,4.160955183171333,3.1609551831713327,3.1609551831713327,4.160955183171333,3.1609551831713327,2,1,1,3,1,5,169.20871434173796,Rejeitada - Risco Elevado,24583441.085710846
CLI6238,Médio Porte,Varejo,19808366.585077643,2021,9801.269957980032,0.88,3.710216135997587,2.710216135997587,2.710216135997587,2.710216135997587,2.710216135997587,2.710216135997587,2,3,3,5,1,3,197.00491338383347,Rejeitada - Risco Elevado,13986583.254269673
CLI7051,Médio Porte,Serviços Financeiros,11350539.451164328,1568,7238.864445895617,0.15,2.5611253084011603,1.5611253084011605,1.5611253084011605,1.5611253084011605,1.5611253084011605,4.56112530840116,3,2,2,3,5,1,128.59539566287773,Rejeitada - Risco Elevado,7578093.974379217
CLI1068,Médio Porte,Tecnologia,16513876.341325669,1733,9529.068864007888,0.88,4.322319142971653,3.3223191429716534,3.3223191429716534,3.3223191429716534,3.3223191429716534,5.0,1,3,4,1,5,1,199.40523372046928,Rejeitada - Risco Elevado,11415500.7304836
CLI2461,Médio Porte,Manufatura,8214558.702928607,1514,5425.732300481247,0.17,3.212296646271208,2.212296646271208,2.212296646271208,2.212296646271208,2.212296646271208,2.212296646271208,2,2,4,3,5,1,160.43617194644213,Rejeitada - Risco Elevado,5406047.788896471
CLI3470,Médio Porte,Transporte,10387554.8760035,654,15883.111431198013,0.45,3.477407600835658,2.477407600835658,2.477407600835658,2.477407600835658,2.477407600835658,3.477407600835658,5,1,5,1,1,1,166.73482564679685,Rejeitada - Risco Elevado,8103490.8634229135
CLI5533,Médio Porte,Consultoria,11144225.787714534,1526,7302.900254072433,0.48,2.8285340882239076,1.8285340882239076,1.8285340882239076,1.8285340882239076,1.8285340882239076,2.8285340882239076,1,4,1,4,1,1,101.25523849941929,Rejeitada - Risco Elevado,7757502.1085325265
CLI1962,Grande Porte,Manufatura,31769069.506026257,2225,14278.233485854498,0.7,2.819227212035314,3.819227212035314,2.819227212035314,2.819227212035314,3.819227212035314,3.819227212035314,4,5,2,4,4,1,278.63431302300165,Rejeitada - Risco Elevado,22066723.50545058
CLI2273,Grande Porte,Tecnologia,48129813.82563481,1681,28631.656053322313,0.83,2.7228116644672014,3.7228116644672014,2.7228116644672014,2.7228116644672014,3.7228116644672014,2.7228116644672014,3,3,4,5,4,2,262.1618031441793,Rejeitada - Risco Elevado,32238375.372782934
CLI3040,Grande Porte,Transporte,23106332.855556045,2748,8408.41806970744,0.55,1.6374534369427092,2.6374534369427094,1.6374534369427092,1.6374534369427092,2.6374534369427094,1.6374534369427092,5,4,4,3,2,3,163.1835421401303,Rejeitada - Risco Elevado,16426942.538317153
CLI3820,Grande Porte,Varejo,22615835.12934003,5575,4056.6520411372253,0.0,1.9813595104697768,3.981359510469777,2.981359510469777,1.9813595104697768,2.981359510469777,1.9813595104697768,3,5,2,4,2,3,208.5460418166426,Rejeitada - Risco Elevado,16216453.964126347
CLI9318,Médio Porte,Transporte,17805197.12415526,885,20118.866806955095,0.2,3.003113086390995,2.003113086390995,2.003113086390995,2.003113086390995,2.003113086390995,2.003113086390995,1,2,5,4,4,2,145.21791604736967,Rejeitada - Risco Elevado,13489621.461173974
CLI3692,Pequeno Porte,Manufatura,909572.5291270887,129,7050.949838194486,0.08,3.9421111380406106,1.0,1.9421111380406106,1.9421111380406106,1.0,2.9421111380406106,2,4,4,4,4,4,168.87400145419298,Rejeitada - Risco Elevado,710951.4864219137
CLI3130,Médio Porte,Saúde,8443327.911405,1628,5186.319355899877,0.87,3.017635706885366,2.017635706885366,2.017635706885366,2.017635706885366,2.017635706885366,1.017635706885366,4,1,5,3,3,1,156.21686377509027,Rejeitada - Risco Elevado,5959473.760092482
CLI1893,Médio Porte,Consultoria,10805990.3455772,948,11398.723993224896,0.32,2.6104279601326428,1.6104279601326428,1.6104279601326428,1.6104279601326428,1.6104279601326428,1.6104279601326428,1,3,1,1,4,3,85.52139800663214,Rejeitada - Risco Elevado,7621515.93409308
CLI8165,Médio Porte,Transporte,10338684.42685666,1243,8317.525685323137,0.51,3.306194623411643,2.306194623411643,2.306194623411643,2.306194623411643,2.306194623411643,1.3061946234116426,4,3,4,5,1,5,207.94512686022455,Rejeitada - Risco Elevado,6772769.351468538
CLI8698,Pequeno Porte,Transporte,1202035.1426377513,81,14839.940032564831,0.99,3.853091436494259,1.0,1.853091436494259,1.853091436494259,1.0,1.853091436494259,4,1,1,3,5,4,156.65457182471295,Rejeitada - Risco Elevado,861179.9876364615
CLI5418,Médio Porte,Transporte,8360035.784802585,1444,5789.498465929768,0.12,2.5621388919036736,1.5621388919036736,1.5621388919036736,1.5621388919036736,1.5621388919036736,1.0,5,5,2,5,4,1,171.71677805513795,Rejeitada - Risco Elevado,6318666.061337294
CLI8669,Médio Porte,Saúde,22207765.934893582,500,44415.53186978716,0.91,3.6314655102010347,2.6314655102010347,2.6314655102010347,2.6314655102010347,2.6314655102010347,1.631465510201035,3,5,2,3,4,4,224.0431028568869,Rejeitada - Risco Elevado,15420263.763116188
CLI5148,Pequeno Porte,Saúde,4815397.594828392,313,15384.656852486876,0.23,3.9078325461140624,1.0,1.9078325461140622,1.9078325461140622,1.0,1.0,1,3,1,4,4,2,97.41931129119374,Rejeitada - Risco Elevado,3220324.0704757133
CLI2198,Pequeno Porte,Transporte,1665757.3997955204,478,3484.84811672703,0.12,4.56615151780598,1.5661515178059802,2.56615151780598,2.56615151780598,1.5661515178059802,1.5661515178059802,5,4,4,3,1,1,219.4613638354485,Rejeitada - Risco Elevado,1149729.7217613296
CLI1966,Pequeno Porte,Serviços Financeiros,1239581.0959659156,557,2225.4597773176224,0.78,4.1038119134191176,1.1038119134191176,2.1038119134191176,2.1038119134191176,1.1038119134191176,5.0,4,3,3,4,3,1,184.57826967959556,Rejeitada - Risco Elevado,814311.9817044943
CLI2726,Médio Porte,Saúde,18049520.71165096,682,26465.57289098381,0.4,2.4578229285847666,1.4578229285847664,1.4578229285847664,1.4578229285847664,1.4578229285847664,2.4578229285847666,2,1,2,5,3,1,100.46937571508597,Rejeitada - Risco Elevado,14059048.383633213
CLI9525,Médio Porte,Varejo,15501180.966184184,777,19950.039853518898,0.63,2.6387151352289124,1.6387151352289122,1.6387151352289122,1.6387151352289122,1.6387151352289122,1.0,1,5,1,3,2,4,100.57447189667452,Rejeitada - Risco Elevado,11586928.825162284
CLI6672,Pequeno Porte,Serviços Financeiros,6537244.007491428,461,14180.572684363186,0.92,3.86729807830849,1.0,1.8672980783084898,1.8672980783084898,1.0,3.86729807830849,1,2,4,4,4,2,126.29381736726506,Rejeitada - Risco Elevado,4500733.080313394
CLI7825,Pequeno Porte,Serviços Financeiros,6179151.882985744,544,11358.735079017912,0.09,4.173925816267224,1.173925816267224,2.1739258162672237,2.1739258162672237,1.173925816267224,4.173925816267224,4,4,5,4,2,5,250.34902672911906,Rejeitada - Risco Elevado,4146083.4110097573
CLI5224,Grande Porte,Consultoria,49404915.55315198,3278,15071.664293212929,0.23,2.397193171006702,3.397193171006702,2.397193171006702,2.397193171006702,3.397193171006702,3.397193171006702,3,5,5,5,5,3,298.308089784697,Rejeitada - Risco Elevado,37654482.53482524
CLI9944,Pequeno Porte,Saúde,4608362.8662560815,575,8014.544115227968,0.99,3.769283493119166,1.0,1.769283493119166,1.769283493119166,1.0,1.0,1,5,4,1,2,4,88.92423684862166,Rejeitada - Risco Elevado,2968990.90647049
CLI7145,Médio Porte,Varejo,11714907.18511726,1544,7587.375119894598,0.44,2.234174139786631,1.234174139786631,1.234174139786631,1.234174139786631,1.234174139786631,1.0,1,3,2,1,3,4,66.36696559146525,Aprovada,7832451.414067915
CLI2760,Médio Porte,Tecnologia,17947314.469815865,1503,11940.994324561454,0.86,3.863254456914142,2.863254456914142,2.863254456914142,2.863254456914142,2.863254456914142,5.0,4,1,3,4,2,3,239.65852187176267,Rejeitada - Risco Elevado,12751597.56824324
CLI3471,Médio Porte,Saúde,8227823.948393768,504,16325.0475166543,0.24,3.6994451616671085,2.6994451616671085,2.6994451616671085,2.6994451616671085,2.6994451616671085,2.6994451616671085,2,4,1,2,5,1,177.36560002336074,Rejeitada - Risco Elevado,5303261.071049437
CLI7607,Grande Porte,Transporte,41205058.025702015,2053,20070.656612616665,0.58,2.9439355852869387,3.9439355852869387,2.9439355852869387,2.9439355852869387,3.9439355852869387,3.9439355852869387,4,3,3,5,1,5,281.2345247493898,Rejeitada - Risco Elevado,31073309.637197036
CLI1557,Grande Porte,Varejo,20656226.62418494,3365,6138.551745671602,0.42,2.4133952355785184,3.4133952355785184,2.4133952355785184,2.4133952355785184,3.4133952355785184,3.4133952355785184,5,2,2,3,4,2,213.41803790396742,Rejeitada - Risco Elevado,13620312.204924114
CLI4664,Pequeno Porte,Serviços Financeiros,4131971.582433474,446,9264.510274514516,0.91,3.4025021745991153,1.0,1.4025021745991153,1.4025021745991153,1.0,3.4025021745991153,4,2,4,2,2,3,145.52761090455488,Rejeitada - Risco Elevado,3113980.216595782
CLI1461,Pequeno Porte,Manufatura,3351550.95198559,154,21763.3178700363,0.15,3.7556354674028247,1.0,1.7556354674028247,1.7556354674028247,1.0,1.7556354674028247,3,2,1,4,2,1,117.98105416351582,Rejeitada - Risco Elevado,2346037.0369715067
CLI5232,Pequeno Porte,Manufatura,1029523.18383865,590,1744.9545488790677,0.75,4.4850234123627395,1.4850234123627393,2.4850234123627395,2.4850234123627395,1.4850234123627393,3.4850234123627395,3,3,4,1,3,2,166.07145156648986,Rejeitada - Risco Elevado,706324.6671782366
CLI5542,Grande Porte,Saúde,30243523.21892707,3773,8015.776098310912,0.36,2.170680921956196,3.170680921956196,2.170680921956196,2.170680921956196,3.170680921956196,1.1706809219561964,5,1,2,1,4,3,152.09425992715276,Rejeitada - Risco Elevado,20717926.570230514
CLI2047,Médio Porte,Varejo,11787692.014708607,665,17725.85265369715,0.58,2.1524042286324256,1.1524042286324254,1.1524042286324254,1.1524042286324254,1.1524042286324254,2.1524042286324256,4,4,3,1,3,2,104.36348754700492,Rejeitada - Risco Elevado,7747519.399827577
CLI5123,Pequeno Porte,Varejo,2695599.0333583243,258,10448.058268830715,0.73,3.8545741625327805,1.0,1.8545741625327805,1.8545741625327805,1.0,2.8545741625327805,3,1,4,3,1,5,158.71072726436847,Rejeitada - Risco Elevado,2031404.3992427695
CLI5620,Grande Porte,Serviços Financeiros,55032742.02008024,3674,14978.971698443178,0.47,1.0,2.7529179664877383,1.7529179664877386,2.7529179664877383,2.7529179664877383,2.7529179664877383,2,2,3,4,4,2,163.42216002277655,Rejeitada - Risco Elevado,35611699.36331796
CLI6606,Grande Porte,Manufatura,18925063.87618827,3576,5292.243813251754,0.22,1.0,1.7228022609159988,1.0,1.0,1.7228022609159988,1.0,5,4,4,4,1,5,106.45604521831997,Rejeitada - Risco Elevado,13077639.653565913
CLI1596,Grande Porte,Manufatura,25196066.72938048,2287,11017.082085430906,0.75,2.2594487560760492,3.2594487560760492,2.2594487560760492,2.2594487560760492,3.2594487560760492,5.0,4,5,2,3,5,5,298.01534924215997,Rejeitada - Risco Elevado,18445463.439298447
CLI9917,Grande Porte,Serviços Financeiros,33498060.065160908,3454,9698.338177521977,0.04,1.6238047807713885,2.6238047807713882,1.6238047807713885,1.6238047807713885,2.6238047807713882,3.6238047807713882,2,5,5,5,2,4,198.14243026942495,Rejeitada - Risco Elevado,26115572.87276751
CLI7671,Pequeno Porte,Saúde,2647649.306138326,236,11218.852992111551,0.67,4.018395982899996,1.018395982899996,2.018395982899996,2.018395982899996,1.018395982899996,5.0,1,4,5,1,3,2,118.97498709369978,Rejeitada - Risco Elevado,2012177.971810743
CLI7635,Pequeno Porte,Tecnologia,3479183.0054958765,175,19881.045745690724,0.67,4.259317909374615,1.2593179093746145,2.2593179093746145,2.2593179093746145,1.2593179093746145,2.2593179093746145,4,4,5,4,4,3,224.894519299963,Rejeitada - Risco Elevado,2504250.697466664
CLI8717,Grande Porte,Saúde,36302855.14880734,3738,9711.839258642947,0.63,2.2252611480628373,3.2252611480628373,2.2252611480628373,2.2252611480628373,3.2252611480628373,1.225261148062837,1,4,1,2,5,5,174.54301921633578,Rejeitada - Risco Elevado,24771821.355863027
CLI9945,Pequeno Porte,Transporte,3510147.019401435,186,18871.75816882492,0.88,4.466466503302523,1.4664665033025228,2.466466503302523,2.466466503302523,1.4664665033025228,3.466466503302523,4,1,3,2,5,4,212.98498774768922,Rejeitada - Risco Elevado,2588692.707783885
CLI1480,Grande Porte,Serviços Financeiros,33520503.92139768,3091,10844.549958394591,0.33,2.3022124524862164,3.3022124524862164,2.3022124524862164,2.3022124524862164,3.3022124524862164,2.3022124524862164,5,5,2,3,5,5,272.5234577011078,Rejeitada - Risco Elevado,25749381.14718337
CLI6863,Pequeno Porte,Varejo,3789153.3955685766,551,6876.866416639885,0.11,3.5772163572013165,1.0,1.5772163572013165,1.5772163572013165,1.0,2.5772163572013165,4,5,4,4,4,2,173.47854871767638,Rejeitada - Risco Elevado,2826193.078797245
CLI6848,Médio Porte,Transporte,6160870.349351422,1923,3203.7807328920553,0.25,3.2863705033649073,2.2863705033649073,2.2863705033649073,2.2863705033649073,2.2863705033649073,2.2863705033649073,4,4,3,3,4,4,221.20060429611183,Rejeitada - Risco Elevado,4759092.921350368
CLI2438,Pequeno Porte,Transporte,2344096.4193051397,557,4208.431632504739,0.09,3.700407910397799,1.0,1.7004079103977991,1.7004079103977991,1.0,4.700407910397799,2,5,1,2,1,3,125.41305313272957,Rejeitada - Risco Elevado,1683931.3144287702
CLI9771,Grande Porte,Consultoria,42856925.094297044,2588,16559.86286487521,0.98,1.1061543554834214,2.1061543554834214,1.1061543554834214,1.1061543554834214,2.1061543554834214,1.0,5,5,5,2,3,4,134.70465714964055,Rejeitada - Risco Elevado,32369756.537809722
CLI1692,Grande Porte,Tecnologia,31864831.217617907,1573,20257.362503253597,0.04,2.5510792723130846,3.5510792723130846,2.5510792723130846,2.5510792723130846,3.5510792723130846,2.5510792723130846,5,2,5,1,1,4,188.02446978960285,Rejeitada - Risco Elevado,22188926.929669198
CLI6765,Médio Porte,Manufatura,16859347.06229079,806,20917.304047507187,0.83,2.992587481263805,1.9925874812638051,1.9925874812638051,1.9925874812638051,1.9925874812638051,3.992587481263805,5,5,4,1,2,5,224.3699359074234,Rejeitada - Risco Elevado,12943090.198520217
CLI5579,Médio Porte,Serviços Financeiros,8989357.41449373,1595,5635.960761438076,0.25,3.542540395341127,2.542540395341127,2.542540395341127,2.542540395341127,2.542540395341127,4.542540395341128,3,3,1,2,4,2,184.63750451114987,Rejeitada - Risco Elevado,6502674.922463546
CLI6120,Grande Porte,Manufatura,29715668.509402618,2186,13593.62694849159,0.64,2.0747389858786,3.0747389858786,2.0747389858786,2.0747389858786,3.0747389858786,4.0747389858786,2,1,1,3,4,3,156.2601221950802,Rejeitada - Risco Elevado,20013057.935064
CLI3042,Médio Porte,Manufatura,6814197.445757513,727,9373.03637655779,0.52,3.689100128155363,2.689100128155363,2.689100128155363,2.689100128155363,2.689100128155363,3.689100128155363,4,3,4,3,1,2,211.54790884272003,Rejeitada - Risco Elevado,4872773.292605353
CLI1435,Médio Porte,Consultoria,19645433.175607223,764,25713.9177691194,0.01,3.145705838317646,2.145705838317646,2.145705838317646,2.145705838317646,2.145705838317646,4.145705838317646,1,4,3,3,4,1,148.32517365232934,Rejeitada - Risco Elevado,12855942.734701375
CLI9731,Médio Porte,Varejo,16727973.323821172,1325,12624.885527412205,0.52,3.7586179783640095,2.7586179783640095,2.7586179783640095,2.7586179783640095,2.7586179783640095,1.7586179783640097,2,3,4,1,5,5,199.1377303989367,Rejeitada - Risco Elevado,13109384.288941741
CLI8729,Grande Porte,Consultoria,46249915.3210505,2986,15488.920067331046,0.46,1.8377933388222354,2.8377933388222356,1.8377933388222354,1.8377933388222354,2.8377933388222356,3.8377933388222356,3,2,4,2,1,5,159.61877368462308,Rejeitada - Risco Elevado,36098147.15491195
CLI7262,Médio Porte,Manufatura,16130133.317605391,964,16732.503441499368,0.11,3.032549419674091,2.032549419674091,2.032549419674091,2.032549419674091,2.032549419674091,5.0,4,5,4,1,4,5,243.37610763620864,Rejeitada - Risco Elevado,11796042.321585111
CLI9740,Grande Porte,Consultoria,53090478.755984694,1960,27086.97895713505,0.48,1.2444224132633925,3.2444224132633925,2.2444224132633925,3.2444224132633925,3.2444224132633925,2.2444224132633925,3,4,3,3,1,1,159.15418962233034,Rejeitada - Risco Elevado,36110052.84382242
CLI7917,Grande Porte,Consultoria,39159647.27060361,2332,16792.30157401527,0.35,2.2348495102320984,3.2348495102320984,2.2348495102320984,2.2348495102320984,3.2348495102320984,3.2348495102320984,5,1,3,3,5,2,206.5531113083358,Rejeitada - Risco Elevado,25774641.732568834
CLI8584,Médio Porte,Varejo,16458112.901377134,1353,12164.163267832324,0.75,3.0653828767576017,2.0653828767576017,2.0653828767576017,2.0653828767576017,2.0653828767576017,1.0653828767576015,4,3,4,2,2,1,151.24988698924412,Rejeitada - Risco Elevado,12101634.881543905
CLI1556,Grande Porte,Manufatura,51850473.5230209,3696,14028.807771380114,0.23,1.0,2.46208447969551,1.4620844796955097,2.46208447969551,2.46208447969551,2.46208447969551,4,2,2,2,3,2,117.40754814721141,Rejeitada - Risco Elevado,35304254.71198567
CLI2971,Grande Porte,Manufatura,36879248.873004876,3403,10837.275601823354,0.87,1.7568649424732252,2.756864942473225,1.7568649424732252,1.7568649424732252,2.756864942473225,1.7568649424732252,1,4,4,3,5,3,171.27860057043836,Rejeitada - Risco Elevado,26718862.12904941
CLI1752,Médio Porte,Varejo,7906818.734001606,1309,6040.35044614332,0.47,2.8318302623648055,1.8318302623648053,1.8318302623648053,1.8318302623648053,1.8318302623648053,1.0,4,5,2,1,1,3,129.7506644300643,Rejeitada - Risco Elevado,5482608.762464842
CLI5065,Médio Porte,Varejo,17152280.4849794,1826,9393.362806669988,0.18,3.2797547068197264,2.2797547068197264,2.2797547068197264,2.2797547068197264,2.2797547068197264,4.279754706819727,1,2,5,5,2,1,156.9043012364625,Rejeitada - Risco Elevado,12782496.124878155
CLI1919,Médio Porte,Saúde,15922223.239647571,1271,12527.319622067325,0.02,3.125706343269002,2.125706343269002,2.125706343269002,2.125706343269002,2.125706343269002,1.1257063432690022,2,5,4,3,3,4,170.18221380478917,Rejeitada - Risco Elevado,12387293.16673741
CLI8865,Grande Porte,Tecnologia,54229029.49741154,2579,21027.153740756705,0.01,1.3894448189520197,3.3894448189520197,2.3894448189520197,3.3894448189520197,3.3894448189520197,1.3894448189520197,5,3,3,1,5,2,189.98725105930552,Rejeitada - Risco Elevado,40770491.422606066
CLI1979,Médio Porte,Serviços Financeiros,25667771.461201165,1662,15443.90581299709,0.58,3.0641607292724014,2.0641607292724014,2.0641607292724014,2.0641607292724014,2.0641607292724014,5.0,4,2,5,4,2,3,211.5554117783405,Rejeitada - Risco Elevado,19450918.13327084
CLI5988,Grande Porte,Consultoria,37499660.475911096,2778,13498.797867498595,0.99,2.7344009053652516,3.7344009053652516,2.7344009053652516,2.7344009053652516,3.7344009053652516,4.734400905365252,4,4,1,4,2,2,235.6112660916634,Rejeitada - Risco Elevado,27426636.9384864
CLI3151,Grande Porte,Serviços Financeiros,33692356.61879674,2334,14435.456991772384,0.16,1.9889006638744553,2.988900663874455,1.9889006638744553,1.9889006638744553,2.988900663874455,2.988900663874455,2,5,3,3,4,5,220.0565564293287,Rejeitada - Risco Elevado,24847069.876091994
CLI7757,Grande Porte,Tecnologia,45840952.70884138,5442,8423.548825586437,0.9,2.3880737987879463,4.388073798787946,3.3880737987879463,2.3880737987879463,3.3880737987879463,5.0,4,1,4,3,4,1,211.0009445187924,Rejeitada - Risco Elevado,30217941.55353357
CLI1514,Grande Porte,Serviços Financeiros,29575116.468918703,4374,6761.572123666828,0.09,2.0744233693687733,3.0744233693687733,2.0744233693687733,2.0744233693687733,3.0744233693687733,5.0,4,4,2,1,5,4,234.9863657477078,Rejeitada - Risco Elevado,19361119.049303554
CLI7078,Pequeno Porte,Varejo,2315803.7997430046,452,5123.4597339447,0.35,4.526953547455486,1.5269535474554865,2.5269535474554865,2.5269535474554865,1.5269535474554865,3.5269535474554865,1,5,1,3,2,3,142.6172128473292,Rejeitada - Risco Elevado,1782743.0107033218
CLI6558,Pequeno Porte,Consultoria,2573067.6465462814,98,26255.79231169675,0.53,3.888075314942488,1.0,1.888075314942488,1.888075314942488,1.0,3.888075314942488,4,3,1,4,1,5,195.5083682666643,Rejeitada - Risco Elevado,1678265.7438028525
CLI4603,Médio Porte,Varejo,13433681.501557369,2651,5067.401547173658,0.1,2.9499631851994077,1.949963185199408,1.949963185199408,1.949963185199408,1.949963185199408,4.949963185199408,1,5,1,4,3,4,181.3973493343574,Rejeitada - Risco Elevado,9346580.50765893
CLI1625,Grande Porte,Saúde,30725109.61356066,2426,12664.925644501509,0.5,2.8621235691610183,3.8621235691610183,2.8621235691610183,2.8621235691610183,3.8621235691610183,1.8621235691610183,4,3,4,2,2,2,208.62440270294923,Rejeitada - Risco Elevado,20650188.716837347
CLI6550,Grande Porte,Manufatura,31804038.557449125,3391,9378.955634753502,0.81,1.764262757336635,2.7642627573366347,1.764262757336635,1.764262757336635,2.7642627573366347,1.764262757336635,2,3,5,3,3,2,147.49839301356442,Rejeitada - Risco Elevado,21598509.930893324
